Time,Day,Junction,RoadType,Weather,CarCount,BikeCount,BusCount,TruckCount,Total,IsHoliday,Traffic
01:15:00,Sunday,J2,City,Cloudy,88,43,10,10,151,1,High
08:30:00,Saturday,J3,Residential,Cloudy,110,58,13,11,192,1,High
00:45:00,Monday,J1,City,Sunny,94,42,5,7,148,1,Medium
04:30:00,Thursday,J2,Highway,Sunny,65,25,3,9,102,1,Medium
08:30:00,Wednesday,J3,Highway,Sunny,128,58,7,9,202,1,High
10:30:00,Monday,J4,Residential,Rainy,144,66,15,13,238,1,High
23:45:00,Wednesday,J4,Highway,Rainy,87,38,7,6,138,1,Medium
03:30:00,Friday,J3,City,Sunny,96,53,7,9,165,1,High
19:15:00,Thursday,J2,Residential,Cloudy,78,45,8,6,137,0,Medium
18:45:00,Sunday,J4,Residential,Sunny,84,40,10,8,142,0,Medium
00:00:00,Friday,J4,Highway,Sunny,67,28,2,8,105,1,Medium
20:45:00,Sunday,J2,City,Rainy,160,86,14,16,276,1,High
04:30:00,Wednesday,J4,Residential,Cloudy,26,11,2,0,39,0,Low
05:00:00,Wednesday,J3,Residential,Sunny,34,6,3,0,43,0,Low
17:30:00,Monday,J3,Residential,Cloudy,109,60,10,9,188,1,High
07:45:00,Wednesday,J4,Residential,Rainy,95,51,10,10,166,0,High
22:45:00,Sunday,J3,Residential,Cloudy,45,24,2,5,76,1,Low
02:30:00,Tuesday,J3,City,Cloudy,70,48,8,10,136,1,Medium
23:00:00,Thursday,J1,Residential,Rainy,44,16,4,5,69,0,Low
22:30:00,Friday,J2,Highway,Cloudy,50,23,3,5,81,1,Medium
06:45:00,Monday,J1,City,Sunny,90,45,8,6,149,1,Medium
01:30:00,Wednesday,J4,Residential,Cloudy,49,23,4,7,83,1,Medium
08:30:00,Sunday,J1,City,Cloudy,136,69,16,15,236,1,High
18:15:00,Wednesday,J3,Residential,Rainy,139,72,13,11,235,1,High
07:00:00,Tuesday,J3,Highway,Sunny,73,42,12,4,131,0,Medium
06:15:00,Tuesday,J4,City,Rainy,108,56,12,11,187,1,High
15:15:00,Monday,J2,Residential,Sunny,55,28,9,6,98,1,Medium
18:15:00,Tuesday,J3,Residential,Cloudy,136,55,9,15,215,1,High
05:15:00,Saturday,J2,Highway,Rainy,38,23,1,3,65,0,Low
05:15:00,Wednesday,J3,Residential,Sunny,57,34,6,6,103,1,Medium
17:45:00,Monday,J3,City,Sunny,118,50,6,12,186,0,High
19:45:00,Wednesday,J4,City,Rainy,126,67,13,16,222,0,High
15:45:00,Friday,J3,Highway,Rainy,81,36,7,9,133,1,Medium
10:45:00,Tuesday,J2,Residential,Sunny,121,61,14,15,211,1,High
13:00:00,Wednesday,J4,Highway,Cloudy,25,9,1,1,36,0,Low
02:15:00,Monday,J3,Residential,Sunny,10,11,0,1,22,0,Low
09:30:00,Wednesday,J3,Residential,Cloudy,104,65,11,7,187,1,High
07:15:00,Wednesday,J2,Residential,Cloudy,63,45,8,7,123,0,Medium
09:00:00,Thursday,J4,Highway,Sunny,136,66,12,13,227,1,High
23:30:00,Sunday,J2,Residential,Sunny,25,16,1,2,44,0,Low
17:30:00,Friday,J3,Residential,Sunny,67,55,7,9,138,0,Medium
06:15:00,Monday,J4,City,Cloudy,81,47,10,8,146,1,Medium
03:45:00,Thursday,J1,Highway,Cloudy,62,32,6,11,111,1,Medium
06:15:00,Sunday,J3,City,Sunny,78,37,10,4,129,1,Medium
23:45:00,Sunday,J4,City,Cloudy,38,23,3,3,67,0,Low
20:15:00,Monday,J4,Highway,Rainy,131,75,13,11,230,1,High
08:00:00,Wednesday,J2,Residential,Cloudy,77,36,11,6,130,0,Medium
11:00:00,Friday,J3,Residential,Rainy,40,20,5,1,66,0,Low
17:45:00,Wednesday,J1,City,Sunny,165,76,13,17,271,1,High
00:30:00,Monday,J4,City,Rainy,52,24,5,5,86,0,Medium
14:00:00,Monday,J2,Highway,Cloudy,64,26,8,8,106,1,Medium
07:15:00,Friday,J1,Highway,Cloudy,118,59,9,6,192,1,High
11:45:00,Sunday,J4,Highway,Rainy,48,17,5,6,76,0,Low
02:15:00,Wednesday,J4,Highway,Rainy,49,14,4,3,70,0,Low
13:30:00,Friday,J4,City,Rainy,114,60,8,12,194,1,High
20:45:00,Sunday,J1,City,Cloudy,110,57,12,8,187,0,High
07:45:00,Saturday,J4,Highway,Sunny,118,58,10,14,200,1,High
08:00:00,Thursday,J4,Highway,Cloudy,73,48,10,6,137,0,Medium
10:15:00,Monday,J2,Highway,Sunny,67,39,5,6,117,0,Medium
04:15:00,Tuesday,J4,Highway,Rainy,54,14,2,5,75,0,Low
15:45:00,Wednesday,J1,Residential,Rainy,48,12,3,8,71,0,Low
15:30:00,Tuesday,J2,Residential,Rainy,45,19,3,4,71,0,Low
14:30:00,Saturday,J2,Highway,Cloudy,23,15,1,0,39,0,Low
11:00:00,Wednesday,J4,Highway,Rainy,71,28,6,6,111,1,Medium
01:30:00,Tuesday,J3,City,Sunny,48,25,6,2,81,0,Medium
19:00:00,Saturday,J1,Residential,Rainy,80,58,7,9,154,0,High
12:00:00,Thursday,J4,Highway,Rainy,45,22,2,5,74,0,Low
00:00:00,Monday,J1,Residential,Cloudy,26,4,0,3,33,0,Low
19:45:00,Tuesday,J2,Highway,Sunny,106,60,14,13,193,1,High
23:00:00,Monday,J1,Highway,Rainy,75,39,12,7,133,1,Medium
12:45:00,Friday,J1,City,Cloudy,46,34,3,4,87,0,Medium
06:30:00,Monday,J2,Highway,Sunny,26,6,0,2,34,0,Low
01:30:00,Sunday,J2,Residential,Rainy,85,33,9,3,130,1,Medium
09:15:00,Monday,J1,Highway,Sunny,72,40,5,8,125,0,Medium
05:15:00,Sunday,J2,Highway,Rainy,34,18,8,2,62,0,Low
23:45:00,Friday,J4,Highway,Rainy,46,17,6,3,72,0,Low
14:15:00,Wednesday,J2,City,Rainy,115,49,12,10,186,1,High
05:30:00,Thursday,J1,Residential,Sunny,28,5,5,2,40,0,Low
18:15:00,Saturday,J4,City,Rainy,132,67,12,8,219,0,High
23:30:00,Friday,J2,Highway,Rainy,34,22,0,4,60,0,Low
01:45:00,Monday,J1,Highway,Cloudy,45,27,6,8,86,1,Medium
09:45:00,Saturday,J3,Highway,Sunny,104,61,13,12,190,1,High
06:45:00,Wednesday,J4,City,Cloudy,98,44,10,7,159,1,High
12:30:00,Sunday,J4,City,Cloudy,49,30,6,5,90,0,Medium
11:30:00,Wednesday,J2,Residential,Rainy,86,41,8,3,138,1,Medium
03:45:00,Thursday,J2,Highway,Rainy,83,46,10,7,146,1,Medium
03:45:00,Thursday,J4,Residential,Rainy,72,37,8,9,126,1,Medium
05:30:00,Monday,J4,Residential,Sunny,73,32,7,8,120,1,Medium
08:45:00,Wednesday,J3,Residential,Cloudy,83,44,8,5,140,0,Medium
20:45:00,Sunday,J1,Highway,Cloudy,77,37,4,9,127,0,Medium
12:15:00,Wednesday,J2,Residential,Cloudy,19,12,1,4,36,0,Low
08:15:00,Sunday,J4,Residential,Cloudy,124,56,15,14,209,1,High
09:15:00,Thursday,J2,City,Sunny,100,54,8,11,173,0,High
21:30:00,Thursday,J4,City,Cloudy,117,46,8,11,182,1,High
02:45:00,Tuesday,J2,City,Rainy,114,52,10,10,186,1,High
01:45:00,Sunday,J4,Highway,Cloudy,77,29,6,3,115,1,Medium
03:00:00,Friday,J3,Highway,Rainy,49,21,1,5,76,0,Low
04:45:00,Saturday,J2,Highway,Cloudy,18,15,0,1,34,0,Low
20:30:00,Thursday,J3,Highway,Rainy,133,69,14,14,230,1,High
13:30:00,Wednesday,J3,City,Cloudy,84,57,4,5,150,1,High
14:15:00,Friday,J3,Residential,Rainy,88,43,10,5,146,1,Medium
08:30:00,Tuesday,J2,City,Rainy,170,84,15,22,291,1,High
07:30:00,Wednesday,J1,City,Cloudy,89,61,11,12,173,0,High
03:45:00,Thursday,J2,Highway,Sunny,11,6,2,0,19,0,Low
04:00:00,Saturday,J3,Highway,Rainy,75,37,11,6,129,1,Medium
07:00:00,Saturday,J1,Residential,Cloudy,124,56,11,12,203,1,High
22:00:00,Thursday,J2,Residential,Sunny,23,14,3,2,42,0,Low
13:00:00,Monday,J3,Highway,Sunny,14,1,1,0,16,0,Low
23:15:00,Thursday,J2,City,Sunny,86,52,11,9,158,1,High
03:00:00,Friday,J1,Highway,Sunny,71,25,6,7,109,1,Medium
15:00:00,Thursday,J4,Highway,Sunny,25,5,0,4,34,0,Low
19:45:00,Friday,J4,Residential,Rainy,134,70,13,11,228,1,High
02:00:00,Friday,J1,City,Rainy,127,53,10,13,203,1,High
08:00:00,Wednesday,J4,Residential,Cloudy,85,40,10,8,143,0,Medium
10:45:00,Tuesday,J2,City,Sunny,100,48,12,12,172,0,High
00:45:00,Saturday,J2,City,Cloudy,78,51,9,8,146,1,Medium
03:30:00,Tuesday,J4,City,Sunny,47,33,4,6,90,0,Medium
17:30:00,Tuesday,J4,Residential,Sunny,116,73,11,10,210,1,High
11:15:00,Saturday,J4,Highway,Cloudy,64,32,4,7,107,1,Medium
23:15:00,Friday,J2,Highway,Rainy,71,53,6,7,137,1,Medium
16:45:00,Sunday,J4,Highway,Sunny,37,3,6,1,47,0,Low
20:30:00,Friday,J2,Residential,Sunny,85,42,6,9,142,0,Medium
07:15:00,Friday,J3,Residential,Sunny,140,52,13,15,220,1,High
06:00:00,Tuesday,J4,Highway,Sunny,19,2,7,0,28,0,Low
14:15:00,Sunday,J1,Highway,Rainy,32,20,3,6,61,0,Low
10:45:00,Monday,J3,City,Sunny,101,62,8,9,180,0,High
16:00:00,Wednesday,J4,Highway,Sunny,53,37,7,5,102,1,Medium
19:45:00,Monday,J2,Highway,Cloudy,64,35,7,7,113,0,Medium
16:00:00,Friday,J4,Highway,Sunny,51,35,4,6,96,1,Medium
20:15:00,Friday,J3,City,Sunny,113,50,10,9,182,0,High
20:30:00,Wednesday,J4,City,Rainy,170,88,17,17,292,1,High
21:30:00,Tuesday,J2,Residential,Cloudy,64,25,5,4,98,1,Medium
07:45:00,Tuesday,J4,Residential,Sunny,124,57,13,13,207,1,High
16:00:00,Thursday,J1,Residential,Rainy,36,29,3,2,70,0,Low
19:30:00,Friday,J1,City,Sunny,147,76,13,13,249,1,High
22:45:00,Wednesday,J4,City,Cloudy,106,44,10,8,168,1,High
15:30:00,Tuesday,J4,Highway,Rainy,45,26,3,4,78,0,Low
06:00:00,Tuesday,J4,City,Cloudy,90,49,7,6,152,1,High
05:30:00,Friday,J1,Residential,Cloudy,20,13,1,4,38,0,Low
10:45:00,Tuesday,J4,City,Sunny,152,71,16,16,255,1,High
01:00:00,Wednesday,J4,Residential,Sunny,11,3,4,4,22,0,Low
14:15:00,Monday,J1,Residential,Cloudy,46,24,5,2,77,1,Low
01:00:00,Friday,J4,Residential,Rainy,84,39,8,7,138,1,Medium
08:45:00,Friday,J4,Highway,Sunny,116,57,11,10,194,1,High
02:30:00,Sunday,J3,Highway,Rainy,49,30,6,2,87,0,Medium
06:30:00,Monday,J2,Residential,Sunny,19,2,0,0,21,0,Low
03:00:00,Thursday,J1,City,Sunny,92,38,10,6,146,1,Medium
11:45:00,Tuesday,J4,Residential,Cloudy,24,3,3,2,32,0,Low
08:00:00,Tuesday,J4,City,Rainy,123,54,14,13,204,0,High
02:30:00,Sunday,J3,Residential,Cloudy,65,31,7,5,108,1,Medium
17:30:00,Thursday,J2,City,Sunny,133,53,14,9,209,0,High
04:00:00,Saturday,J1,Residential,Rainy,90,36,8,8,142,1,Medium
07:00:00,Monday,J4,Residential,Sunny,83,44,6,8,141,0,Medium
22:00:00,Saturday,J1,Highway,Sunny,4,12,2,0,18,0,Low
10:30:00,Thursday,J1,City,Rainy,165,85,18,18,286,1,High
10:00:00,Saturday,J3,Highway,Cloudy,119,66,14,14,213,1,High
23:30:00,Saturday,J2,Residential,Rainy,88,34,6,8,136,1,Medium
13:00:00,Saturday,J2,Highway,Rainy,45,26,0,1,72,0,Low
22:15:00,Friday,J3,Highway,Sunny,17,3,0,0,20,0,Low
00:00:00,Wednesday,J1,Highway,Cloudy,23,11,3,5,42,0,Low
14:00:00,Friday,J3,City,Cloudy,83,42,8,8,141,1,Medium
21:30:00,Thursday,J1,Highway,Rainy,69,30,6,8,113,1,Medium
00:00:00,Monday,J2,City,Cloudy,83,42,7,8,140,1,Medium
09:45:00,Tuesday,J1,Highway,Cloudy,87,41,6,6,140,0,Medium
00:45:00,Saturday,J1,Highway,Sunny,21,8,3,4,36,0,Low
22:30:00,Wednesday,J2,Residential,Cloudy,24,10,0,5,39,0,Low
08:00:00,Sunday,J3,Residential,Rainy,139,68,15,15,237,1,High
19:00:00,Friday,J4,City,Rainy,135,64,12,9,220,0,High
01:00:00,Monday,J2,City,Sunny,100,50,3,7,160,1,High
10:15:00,Wednesday,J2,City,Cloudy,100,54,12,8,174,0,High
16:15:00,Friday,J1,Highway,Cloudy,6,4,1,3,14,0,Low
11:15:00,Thursday,J2,Highway,Sunny,21,13,0,4,38,0,Low
08:45:00,Thursday,J3,Highway,Rainy,99,49,7,10,165,0,High
11:15:00,Thursday,J2,Residential,Sunny,9,4,2,0,15,0,Low
06:15:00,Sunday,J4,Highway,Rainy,91,31,5,8,135,1,Medium
12:15:00,Wednesday,J2,City,Cloudy,97,44,4,10,155,1,High
05:45:00,Sunday,J2,Highway,Rainy,31,24,1,3,59,0,Low
14:00:00,Saturday,J3,Residential,Sunny,69,26,7,3,105,1,Medium
17:00:00,Wednesday,J2,Highway,Sunny,128,60,11,11,210,1,High
12:45:00,Wednesday,J4,Residential,Sunny,50,27,5,4,86,1,Medium
20:00:00,Friday,J4,Highway,Sunny,129,54,12,12,207,1,High
20:30:00,Wednesday,J3,Highway,Cloudy,89,45,10,5,149,0,Medium
14:45:00,Sunday,J4,Highway,Rainy,35,29,8,1,73,0,Low
15:45:00,Friday,J4,City,Sunny,93,41,10,10,154,1,High
17:00:00,Monday,J3,Residential,Cloudy,110,63,13,14,200,1,High
08:00:00,Thursday,J1,City,Sunny,116,59,12,13,200,0,High
23:45:00,Thursday,J4,Highway,Rainy,42,14,6,0,62,0,Low
16:45:00,Saturday,J4,Highway,Rainy,56,21,3,4,84,0,Medium
00:00:00,Wednesday,J4,City,Rainy,101,61,10,7,179,1,High
12:30:00,Saturday,J4,Highway,Rainy,32,10,3,4,49,0,Low
14:45:00,Thursday,J3,Highway,Sunny,24,15,1,2,42,0,Low
02:15:00,Thursday,J1,City,Rainy,111,62,8,12,193,1,High
16:30:00,Thursday,J2,Highway,Sunny,62,36,4,2,104,1,Medium
17:00:00,Sunday,J4,Highway,Sunny,125,61,14,14,214,1,High
21:00:00,Monday,J1,Highway,Rainy,94,43,8,6,151,1,High
10:15:00,Sunday,J3,Residential,Sunny,78,36,9,9,132,0,Medium
18:30:00,Sunday,J4,Highway,Rainy,143,66,15,11,235,1,High
00:00:00,Saturday,J4,Residential,Rainy,79,41,7,8,135,1,Medium
08:00:00,Wednesday,J2,Residential,Sunny,116,63,12,15,206,1,High
18:45:00,Thursday,J1,Residential,Cloudy,92,39,8,9,148,0,Medium
02:00:00,Friday,J1,Highway,Cloudy,58,33,6,7,104,1,Medium
21:00:00,Saturday,J2,City,Sunny,47,33,6,6,92,0,Medium
23:00:00,Thursday,J3,City,Cloudy,41,30,5,6,82,0,Medium
16:15:00,Friday,J3,Highway,Cloudy,17,14,2,0,33,0,Low
13:45:00,Sunday,J3,City,Sunny,43,32,8,4,87,0,Medium
01:00:00,Thursday,J3,City,Rainy,67,38,4,9,118,0,Medium
10:15:00,Friday,J3,Highway,Sunny,90,41,7,10,148,0,Medium
05:30:00,Sunday,J2,City,Sunny,54,25,5,5,89,0,Medium
16:15:00,Tuesday,J1,Residential,Sunny,22,21,0,0,43,0,Low
07:00:00,Wednesday,J1,Highway,Rainy,82,53,12,14,161,0,High
19:15:00,Sunday,J4,Highway,Cloudy,82,34,11,6,133,0,Medium
16:30:00,Monday,J1,Residential,Cloudy,20,4,0,4,28,0,Low
10:30:00,Tuesday,J1,Residential,Sunny,80,43,7,6,136,0,Medium
23:30:00,Saturday,J1,Residential,Sunny,16,7,1,3,27,0,Low
19:30:00,Friday,J4,Residential,Cloudy,114,56,11,12,193,1,High
05:00:00,Monday,J2,Highway,Cloudy,26,10,0,0,36,0,Low
05:00:00,Monday,J2,Residential,Rainy,64,37,9,7,117,1,Medium
01:45:00,Thursday,J1,Residential,Rainy,90,42,6,10,148,1,Medium
04:00:00,Wednesday,J4,Residential,Sunny,64,33,5,4,106,1,Medium
19:30:00,Wednesday,J4,Highway,Cloudy,114,63,12,11,200,1,High
05:15:00,Thursday,J3,Residential,Sunny,56,26,5,4,91,1,Medium
20:15:00,Saturday,J2,Residential,Rainy,107,63,6,10,186,0,High
03:15:00,Thursday,J3,Highway,Rainy,81,43,10,10,144,1,Medium
21:30:00,Tuesday,J2,City,Rainy,112,49,12,13,186,1,High
15:15:00,Friday,J1,Highway,Sunny,67,32,5,7,111,1,Medium
04:30:00,Saturday,J4,City,Rainy,110,49,14,11,184,1,High
13:45:00,Tuesday,J1,Residential,Rainy,79,29,11,10,129,1,Medium
10:45:00,Wednesday,J1,Residential,Rainy,154,71,12,14,251,1,High
15:00:00,Sunday,J1,Residential,Rainy,48,16,5,3,72,0,Low
15:00:00,Friday,J1,Residential,Rainy,62,51,9,9,131,1,Medium
07:30:00,Saturday,J4,City,Sunny,167,76,15,11,269,1,High
12:00:00,Saturday,J3,Highway,Cloudy,21,4,0,1,26,0,Low
04:30:00,Friday,J3,Residential,Rainy,43,14,2,3,62,0,Low
22:15:00,Tuesday,J3,Highway,Cloudy,52,26,7,3,88,1,Medium
08:45:00,Sunday,J4,Highway,Rainy,138,70,12,16,236,1,High
06:45:00,Tuesday,J4,Highway,Sunny,8,3,3,1,15,0,Low
14:45:00,Wednesday,J2,Residential,Cloudy,39,4,3,3,49,0,Low
13:00:00,Monday,J4,Residential,Sunny,55,29,4,6,94,1,Medium
20:30:00,Monday,J1,Highway,Sunny,69,38,9,8,124,0,Medium
13:00:00,Friday,J4,City,Rainy,71,37,10,10,128,0,Medium
22:45:00,Saturday,J2,Residential,Sunny,8,9,4,7,28,0,Low
00:15:00,Tuesday,J3,City,Sunny,97,46,8,11,162,1,High
05:00:00,Thursday,J1,City,Cloudy,61,27,2,5,95,0,Medium
19:30:00,Friday,J4,Highway,Sunny,112,55,14,12,193,1,High
16:45:00,Monday,J1,Residential,Cloudy,5,1,0,3,9,0,Low
22:30:00,Monday,J2,Residential,Rainy,91,46,5,9,151,1,High
00:00:00,Saturday,J4,City,Cloudy,50,20,3,8,81,0,Medium
00:00:00,Wednesday,J2,Highway,Cloudy,72,28,6,9,115,1,Medium
02:45:00,Saturday,J3,Highway,Rainy,44,15,3,2,64,0,Low
08:15:00,Friday,J1,City,Cloudy,150,85,18,15,268,1,High
00:45:00,Friday,J1,City,Cloudy,47,29,6,5,87,0,Medium
18:30:00,Friday,J4,Residential,Sunny,86,41,7,6,140,0,Medium
18:30:00,Monday,J1,Residential,Rainy,95,52,12,9,168,0,High
16:00:00,Monday,J2,Highway,Cloudy,29,10,3,0,42,0,Low
01:00:00,Saturday,J4,City,Sunny,37,18,5,5,65,0,Low
05:15:00,Monday,J1,City,Sunny,91,42,8,12,153,1,High
12:15:00,Tuesday,J1,Highway,Sunny,17,9,1,0,27,0,Low
01:15:00,Saturday,J4,City,Sunny,83,37,7,11,138,1,Medium
04:15:00,Tuesday,J4,Highway,Cloudy,30,9,0,0,39,0,Low
16:00:00,Friday,J1,City,Sunny,55,20,5,4,84,0,Medium
11:45:00,Saturday,J4,Residential,Sunny,21,10,4,2,37,0,Low
09:30:00,Sunday,J4,Residential,Rainy,98,62,13,9,182,0,High
11:45:00,Thursday,J1,Residential,Cloudy,7,9,1,1,18,0,Low
21:00:00,Tuesday,J4,Residential,Sunny,52,23,8,7,90,1,Medium
22:30:00,Friday,J1,Highway,Rainy,59,14,4,2,79,0,Low
07:00:00,Sunday,J3,Residential,Sunny,78,31,8,9,126,0,Medium
12:00:00,Saturday,J3,Residential,Cloudy,21,4,2,0,27,0,Low
17:15:00,Friday,J1,City,Rainy,131,60,13,11,215,0,High
00:45:00,Monday,J2,Residential,Cloudy,6,8,2,3,19,0,Low
05:15:00,Sunday,J4,Residential,Sunny,0,17,3,1,21,0,Low
03:45:00,Wednesday,J4,City,Rainy,125,47,11,11,194,1,High
05:30:00,Friday,J3,Residential,Rainy,66,42,9,8,125,1,Medium
05:45:00,Wednesday,J1,Residential,Sunny,57,30,8,7,102,1,Medium
09:30:00,Monday,J3,Highway,Cloudy,113,59,12,11,195,1,High
15:15:00,Tuesday,J1,Residential,Rainy,38,22,2,4,66,0,Low
20:45:00,Friday,J2,Highway,Cloudy,122,58,9,10,199,1,High
04:15:00,Saturday,J2,City,Sunny,82,49,8,10,149,1,Medium
12:15:00,Sunday,J3,Highway,Sunny,3,0,3,1,7,0,Low
05:15:00,Monday,J3,Residential,Cloudy,12,6,0,0,18,0,Low
18:00:00,Saturday,J3,Highway,Rainy,94,53,9,10,166,0,High
04:15:00,Saturday,J4,City,Cloudy,94,39,8,6,147,1,Medium
04:15:00,Thursday,J3,Residential,Rainy,82,33,6,7,128,1,Medium
17:15:00,Saturday,J3,Residential,Sunny,79,45,5,5,134,0,Medium
15:45:00,Saturday,J4,City,Sunny,93,46,9,7,155,1,High
18:30:00,Friday,J4,Highway,Sunny,129,63,12,10,214,1,High
20:45:00,Sunday,J2,Highway,Cloudy,86,43,6,7,142,0,Medium
16:30:00,Tuesday,J3,Highway,Cloudy,26,10,1,0,37,0,Low
11:45:00,Saturday,J4,City,Cloudy,96,55,8,4,163,1,High
09:30:00,Monday,J1,Residential,Cloudy,109,56,10,12,187,1,High
18:30:00,Wednesday,J3,Highway,Cloudy,125,60,14,11,210,1,High
10:30:00,Saturday,J2,Residential,Rainy,94,56,12,11,173,0,High
10:45:00,Thursday,J4,Highway,Cloudy,86,35,9,2,132,0,Medium
07:15:00,Thursday,J4,City,Rainy,150,84,14,19,267,1,High
22:30:00,Thursday,J1,Highway,Cloudy,10,9,2,1,22,0,Low
22:00:00,Tuesday,J2,Highway,Sunny,50,36,4,7,97,1,Medium
06:00:00,Sunday,J2,Residential,Rainy,63,42,5,8,118,1,Medium
07:15:00,Friday,J2,City,Rainy,176,80,13,12,281,1,High
21:30:00,Thursday,J4,Highway,Sunny,63,35,3,7,108,1,Medium
09:15:00,Friday,J3,Highway,Rainy,91,47,14,8,160,0,High
08:30:00,Tuesday,J3,Residential,Rainy,141,69,16,17,243,1,High
03:15:00,Thursday,J3,City,Rainy,113,50,13,11,187,1,High
08:15:00,Sunday,J3,Residential,Rainy,127,57,14,16,214,1,High
02:15:00,Monday,J2,Highway,Cloudy,4,14,5,3,26,0,Low
09:00:00,Thursday,J1,Highway,Rainy,96,45,8,11,160,0,High
23:15:00,Tuesday,J1,Residential,Sunny,9,11,0,2,22,0,Low
12:30:00,Sunday,J3,City,Cloudy,49,30,5,3,87,0,Medium
15:15:00,Tuesday,J3,Residential,Rainy,53,13,5,5,76,0,Low
02:30:00,Tuesday,J2,City,Sunny,52,25,3,8,88,0,Medium
12:30:00,Sunday,J4,Highway,Rainy,64,26,6,8,104,1,Medium
18:30:00,Saturday,J3,Residential,Cloudy,125,65,9,13,212,1,High
03:45:00,Saturday,J1,Residential,Cloudy,60,26,7,3,96,1,Medium
02:15:00,Wednesday,J1,Highway,Rainy,85,37,6,6,134,1,Medium
06:45:00,Monday,J2,City,Rainy,60,33,7,10,110,0,Medium
04:30:00,Sunday,J1,Highway,Cloudy,17,13,2,2,34,0,Low
10:30:00,Sunday,J4,Highway,Rainy,137,72,13,16,238,1,High
06:30:00,Saturday,J4,Highway,Rainy,88,45,7,9,149,1,Medium
16:30:00,Saturday,J2,City,Sunny,55,23,4,5,87,0,Medium
14:00:00,Tuesday,J4,City,Sunny,51,19,6,6,82,0,Medium
12:15:00,Monday,J3,City,Sunny,91,38,10,9,148,1,Medium
12:15:00,Thursday,J3,Residential,Cloudy,9,7,3,1,20,0,Low
18:15:00,Thursday,J1,Residential,Cloudy,115,68,13,9,205,1,High
08:30:00,Wednesday,J2,City,Cloudy,128,46,11,12,197,0,High
08:30:00,Sunday,J4,Highway,Cloudy,124,56,10,12,202,1,High
01:30:00,Tuesday,J1,Highway,Rainy,77,44,9,10,140,1,Medium
22:30:00,Thursday,J4,Residential,Cloudy,69,28,9,6,112,1,Medium
21:15:00,Wednesday,J2,Residential,Sunny,14,9,4,5,32,0,Low
18:30:00,Wednesday,J4,City,Sunny,163,74,13,14,264,1,High
10:30:00,Wednesday,J2,Highway,Cloudy,116,55,13,13,197,1,High
13:00:00,Wednesday,J3,Highway,Cloudy,21,17,1,1,40,0,Low
12:00:00,Wednesday,J1,Residential,Sunny,24,6,4,3,37,0,Low
22:00:00,Thursday,J3,City,Sunny,36,36,5,5,82,0,Medium
10:30:00,Tuesday,J2,Highway,Cloudy,74,36,12,8,130,0,Medium
11:15:00,Thursday,J4,City,Rainy,57,40,7,2,106,0,Medium
15:15:00,Thursday,J4,Highway,Rainy,33,22,8,5,68,0,Low
18:00:00,Sunday,J3,City,Rainy,164,88,18,14,284,1,High
08:45:00,Thursday,J1,Highway,Cloudy,127,56,12,11,206,1,High
15:15:00,Wednesday,J2,Highway,Rainy,54,17,3,3,77,0,Low
08:00:00,Saturday,J2,City,Cloudy,131,77,15,15,238,1,High
10:30:00,Thursday,J2,Highway,Sunny,67,41,5,9,122,0,Medium
13:15:00,Monday,J2,Highway,Sunny,12,7,5,1,25,0,Low
16:30:00,Friday,J3,Residential,Rainy,88,40,13,5,146,1,Medium
22:00:00,Friday,J1,Highway,Cloudy,51,31,6,4,92,1,Medium
01:30:00,Thursday,J4,Highway,Rainy,39,18,2,5,64,0,Low
05:00:00,Wednesday,J2,Residential,Sunny,23,8,3,3,37,0,Low
00:30:00,Sunday,J2,City,Sunny,96,37,8,10,151,1,High
03:30:00,Saturday,J4,City,Sunny,48,25,6,11,90,0,Medium
21:45:00,Monday,J3,City,Sunny,86,46,9,10,151,1,High
07:30:00,Wednesday,J4,Residential,Rainy,101,45,10,11,167,0,High
21:00:00,Friday,J1,Highway,Cloudy,13,10,1,0,24,0,Low
03:00:00,Wednesday,J3,Highway,Rainy,38,16,3,4,61,0,Low
01:00:00,Tuesday,J2,Highway,Cloudy,78,37,3,6,124,1,Medium
18:45:00,Monday,J1,City,Cloudy,113,49,10,6,178,0,High
02:00:00,Sunday,J4,Highway,Cloudy,71,25,3,6,105,1,Medium
15:00:00,Wednesday,J2,Residential,Rainy,47,23,3,3,76,0,Low
13:30:00,Friday,J3,Highway,Cloudy,8,7,0,4,19,0,Low
12:30:00,Sunday,J2,City,Cloudy,61,32,3,4,100,0,Medium
18:15:00,Sunday,J1,Residential,Rainy,144,65,15,13,237,1,High
23:45:00,Sunday,J3,Highway,Rainy,35,21,3,3,62,0,Low
16:45:00,Saturday,J4,Highway,Sunny,54,26,5,6,91,1,Medium
12:00:00,Friday,J3,Highway,Rainy,46,20,2,1,69,0,Low
20:00:00,Sunday,J2,City,Cloudy,143,85,18,13,259,1,High
14:15:00,Wednesday,J4,City,Sunny,53,18,3,3,77,0,Low
12:15:00,Wednesday,J2,City,Sunny,86,52,10,10,158,1,High
18:45:00,Saturday,J1,Residential,Cloudy,111,57,14,11,193,1,High
04:15:00,Thursday,J4,Residential,Cloudy,19,5,0,1,25,0,Low
06:45:00,Saturday,J3,Highway,Cloudy,67,32,5,5,109,1,Medium
10:00:00,Sunday,J2,City,Sunny,109,62,13,9,193,0,High
04:00:00,Thursday,J2,City,Sunny,50,31,6,1,88,0,Medium
